tournament,round,date,team1_player1,team1_player2,team2_player1,team2_player2,team1_sets,team2_sets
2023 PPA Kansas City Open,Finals,2023-08-27,Wright M.,Johns B.,Johnson J.,Frazier D.,3,1
2023 PPA Kansas City Open,Bronze Medal Match,2023-08-27,Alshon C.,Navratil Z.,Ignatowich J.,McGuffin T.,0,2
2023 PPA Kansas City Open,Semi-Finals,2023-08-27,Johnson J.,Frazier D.,Ignatowich J.,McGuffin T.,2,0
2023 PPA Kansas City Open,Semi-Finals,2023-08-27,Wright M.,Johns B.,Alshon C.,Navratil Z.,2,0
2023 PPA Kansas City Open,Quarter Finals,2023-08-27,Newman R.,Arnold J.,Ignatowich J.,McGuffin T.,0,2
2023 PPA Kansas City Open,Quarter Finals,2023-08-27,Johnson J.,Frazier D.,Wilson T.,Smith P.,2,0
2023 PPA Kansas City Open,Quarter Finals,2023-08-27,Tellez P.,Staksrud F.,Alshon C.,Navratil Z.,1,2
2023 PPA Kansas City Open,Quarter Finals,2023-08-27,Wright M.,Johns B.,Young D.,Loong T.,2,0
2023 PPA Kansas City Open,Round 16,2023-08-27,Newman R.,Arnold J.,Vich J.,Stone W.,2,0
2023 PPA Kansas City Open,Round 16,2023-08-27,Devilliers J.,Bar D.,Wilson T.,Smith P.,0,2
2023 PPA Kansas City Open,Round 16,2023-08-27,Johnson J.,Frazier D.,Nemoff C.,Jakovljevic I.,2,0
2023 PPA Kansas City Open,Round 16,2023-08-27,Dawson C.,Patriquin H.,Alshon C.,Navratil Z.,1,2
2023 PPA Kansas City Open,Round 16,2023-08-27,Tellez P.,Staksrud F.,Auvergne S.,Long B.,2,0
2023 PPA Kansas City Open,Round 16,2023-08-27,Wright M.,Johns B.,De La Rosa D.,Newell B.,2,1
2023 PPA Kansas City Open,Round 16,2023-08-27,Ignatowich J.,McGuffin T.,Tardio G.,Garnett C.,2,0
2023 PPA Kansas City Open,Round 16,2023-08-27,Young D.,Loong T.,Rettenmaier T.,Koller A.,2,1
2023 PPA Kansas City Open,Round 32,2023-08-27,Tardio G.,Garnett C.,Merchant A.,Weinbach D.,2,0
2023 PPA Kansas City Open,Round 32,2023-08-27,Ignatowich J.,McGuffin T.,Hovenier B.,Eveloff R.,2,0
2023 PPA Kansas City Open,Round 32,2023-08-27,Vich J.,Stone W.,Yates K.,Locklear P.,2,1
2023 PPA Kansas City Open,Round 32,2023-08-27,Newman R.,Arnold J.,Hammond B.,Campbell C.,2,0
2023 PPA Kansas City Open,Round 32,2023-08-27,Devilliers J.,Bar D.,Alhouni M.,Barlow M.,2,0
2023 PPA Kansas City Open,Round 32,2023-08-27,Hewett R.,Goldberg J.,Nemoff C.,Jakovljevic I.,0,2
2023 PPA Kansas City Open,Round 32,2023-08-27,Johnson J.,Frazier D.,Harshman B.,Kim E.,2,0
2023 PPA Kansas City Open,Round 32,2023-08-27,Dawson C.,Patriquin H.,Harvey A.,Reyes R.,2,0
2023 PPA Kansas City Open,Round 32,2023-08-27,Auvergne S.,Long B.,Ngo F.,Cassidy R.,2,0
2023 PPA Kansas City Open,Round 32,2023-08-27,Tellez P.,Staksrud F.,OReilly A.,Lewis B.,2,0
2023 PPA Kansas City Open,Round 32,2023-08-27,Rettenmaier T.,Koller A.,Lohani A.,Seward K.,2,0
2023 PPA Kansas City Open,Round 32,2023-08-27,Young D.,Loong T.,Ge A.,Lui J.,2,0
2023 PPA Kansas City Open,Round 32,2023-08-27,Wright M.,Johns B.,Toom J.,Schupp E.,2,0
2023 PPA Kansas City Open,Round 32,2023-08-27,Wilson T.,Smith P.,Whittaker R.,Duong Q.,2,0
2023 PPA Kansas City Open,Round 32,2023-08-27,Alshon C.,Navratil Z.,Querrey S.,Taylor Z.,2,1
2023 PPA Kansas City Open,Round 32,2023-08-27,De La Rosa D.,Newell B.,Bellamy R.,Bond G.,2,0
2023 PPA Cincinnati Open,Finals,2023-09-10,Johns C.,Johns B.,Johnson J.,Frazier D.,3,1
2023 PPA Cincinnati Open,Semi-Finals,2023-09-10,Johns C.,Johns B.,Wilson T.,Newman R.,2,1
2023 PPA Cincinnati Open,Semi-Finals,2023-09-10,Johnson J.,Frazier D.,Ignatowich J.,McGuffin T.,2,0
2023 PPA Cincinnati Open,Quarter Finals,2023-09-10,Wright M.,Hewett R.,Ignatowich J.,McGuffin T.,1,2
2023 PPA Cincinnati Open,Quarter Finals,2023-09-10,Johnson J.,Frazier D.,Devilliers J.,Bar D.,2,0
2023 PPA Cincinnati Open,Quarter Finals,2023-09-10,Wilson T.,Newman R.,Arnold J.,Dawson C.,2,0
2023 PPA Cincinnati Open,Quarter Finals,2023-09-10,Johns C.,Johns B.,Tellez P.,Staksrud F.,2,1
2023 PPA Cincinnati Open,Round 16,2023-09-10,Ignatowich J.,McGuffin T.,Tardio G.,Garnett C.,2,1
2023 PPA Cincinnati Open,Round 16,2023-09-10,Wright M.,Hewett R.,Deakin S.,Shick C.,2,0
2023 PPA Cincinnati Open,Round 16,2023-09-10,Devilliers J.,Bar D.,Alshon C.,Loong T.,2,1
2023 PPA Cincinnati Open,Round 16,2023-09-10,Johnson J.,Frazier D.,Vich J.,Stone W.,2,0
2023 PPA Cincinnati Open,Round 16,2023-09-10,Arnold J.,Dawson C.,Smith P.,Young D.,2,0
2023 PPA Cincinnati Open,Round 16,2023-09-10,Wilson T.,Newman R.,Locklear P.,Smith S.,2,0
2023 PPA Cincinnati Open,Round 16,2023-09-10,Tellez P.,Staksrud F.,Koller A.,Lange E.,2,1
2023 PPA Cincinnati Open,Round 16,2023-09-10,Johns C.,Johns B.,Nemoff C.,Loyd M.,2,0
2023 PPA Cincinnati Open,Round 32,2023-09-10,Tardio G.,Garnett C.,De La Rosa D.,Emmrich M.,2,0
2023 PPA Cincinnati Open,Round 32,2023-09-10,Ignatowich J.,McGuffin T.,Perez E.,Holder D.,2,0
2023 PPA Cincinnati Open,Round 32,2023-09-10,Deakin S.,Shick C.,Cassidy R.,Estareja R.,2,0
2023 PPA Cincinnati Open,Round 32,2023-09-10,Wright M.,Hewett R.,Parks Z.,Diamond C.,2,0
2023 PPA Cincinnati Open,Round 32,2023-09-10,Alshon C.,Loong T.,Andrews J.,Farias J.,2,0
2023 PPA Cincinnati Open,Round 32,2023-09-10,Vich J.,Stone W.,Matthews N.,Weinbach D.,2,0
2023 PPA Cincinnati Open,Round 32,2023-09-10,Johnson J.,Frazier D.,Anandan B.,Chassang D.,2,0
2023 PPA Cincinnati Open,Round 32,2023-09-10,Smith P.,Young D.,Beasley N.,Duong Q.,2,0
2023 PPA Cincinnati Open,Round 32,2023-09-10,Arnold J.,Dawson C.,Hovenier B.,Eveloff R.,2,0
2023 PPA Cincinnati Open,Round 32,2023-09-10,Locklear P.,Smith S.,Dobran J.,Roddy E.,2,0
2023 PPA Cincinnati Open,Round 32,2023-09-10,Wilson T.,Newman R.,Lladro J.,Kinney J.,2,0
2023 PPA Cincinnati Open,Round 32,2023-09-10,Koller A.,Lange E.,Brown M.,Lane B.,2,0
2023 PPA Cincinnati Open,Round 32,2023-09-10,Tellez P.,Staksrud F.,Klinger C.,Whittaker R.,2,0
2023 PPA Cincinnati Open,Round 32,2023-09-10,Koszuta K.,Johnson C.,Nemoff C.,Loyd M.,1,2
2023 PPA Cincinnati Open,Round 32,2023-09-10,Johns C.,Johns B.,Shaw T.,Shaw T.,2,0
2023 PPA Guaranteed Rate Las Vegas,Finals,2023-10-08,Johns C.,Johns B.,Johnson J.,Frazier D.,3,2
2023 PPA Guaranteed Rate Las Vegas,Semi-Finals,2023-10-08,Johnson J.,Frazier D.,Tellez P.,Staksrud F.,2,1
2023 PPA Guaranteed Rate Las Vegas,Quarter Finals,2023-10-08,Newman R.,Koller A.,Tellez P.,Staksrud F.,0,2
2023 PPA Guaranteed Rate Las Vegas,Quarter Finals,2023-10-08,Ignatowich J.,Wright M.,Young D.,Bar D.,2,0
2023 PPA Guaranteed Rate Las Vegas,Quarter Finals,2023-10-08,Johns C.,Johns B.,McGuffin T.,Patriquin H.,2,0
2023 PPA Guaranteed Rate Las Vegas,Quarter Finals,2023-10-08,Johnson J.,Frazier D.,Arnold J.,Wilson T.,2,0
2023 PPA Guaranteed Rate Las Vegas,Round 16,2023-10-08,Tellez P.,Staksrud F.,Weinbach D.,Gingrich D.,2,0
2023 PPA Guaranteed Rate Las Vegas,Round 16,2023-10-08,Ge A.,Johnson C.,Arnold J.,Wilson T.,1,2
2023 PPA Guaranteed Rate Las Vegas,Round 16,2023-10-08,Johnson J.,Frazier D.,Deakin S.,Shick C.,2,0
2023 PPA Guaranteed Rate Las Vegas,Round 16,2023-10-08,Young D.,Bar D.,Hewett R.,Garnett C.,2,1
2023 PPA Guaranteed Rate Las Vegas,Round 16,2023-10-08,Ignatowich J.,Wright M.,Grollman J.,Navratil Z.,2,0
2023 PPA Guaranteed Rate Las Vegas,Round 16,2023-10-08,McGuffin T.,Patriquin H.,Loong T.,Lange E.,2,1
2023 PPA Guaranteed Rate Las Vegas,Round 16,2023-10-08,Johns C.,Johns B.,Taylor C.,Alshon C.,2,0
2023 PPA Guaranteed Rate Las Vegas,Round 16,2023-10-08,Newman R.,Koller A.,Smith S.,Fought T.,2,0
2023 PPA Guaranteed Rate Las Vegas,Round 32,2023-10-08,Tellez P.,Staksrud F.,Kawka P.,Barrientos M.,2,1
2023 PPA Guaranteed Rate Las Vegas,Round 32,2023-10-08,Smith S.,Fought T.,Lohani A.,Neumann A.,2,0
2023 PPA Guaranteed Rate Las Vegas,Round 32,2023-10-08,Newman R.,Koller A.,Ayotte J.,Tamanaha W.,2,0
2023 PPA Guaranteed Rate Las Vegas,Round 32,2023-10-08,Arnold J.,Wilson T.,Querrey S.,Taylor Z.,2,0
2023 PPA Guaranteed Rate Las Vegas,Round 32,2023-10-08,Devilliers J.,Dawson C.,Ge A.,Johnson C.,1,2
2023 PPA Guaranteed Rate Las Vegas,Round 32,2023-10-08,Johnson J.,Frazier D.,Schenk A.,Powell C.,2,0
2023 PPA Guaranteed Rate Las Vegas,Round 32,2023-10-08,Hewett R.,Garnett C.,Joseph G.,Eveloff R.,2,0
2023 PPA Guaranteed Rate Las Vegas,Round 32,2023-10-08,Young D.,Bar D.,Baca M.,Shearer D.,2,0
2023 PPA Guaranteed Rate Las Vegas,Round 32,2023-10-08,Grollman J.,Navratil Z.,Garcia E.,Montoya N.,2,0
2023 PPA Guaranteed Rate Las Vegas,Round 32,2023-10-08,Ignatowich J.,Wright M.,Alhouni M.,Alhouni M.,2,0
2023 PPA Guaranteed Rate Las Vegas,Round 32,2023-10-08,Loong T.,Lange E.,Duong Q.,Teoni P.,2,0
2023 PPA Guaranteed Rate Las Vegas,Round 32,2023-10-08,McGuffin T.,Patriquin H.,Lane B.,Loyd M.,2,0
2023 PPA Guaranteed Rate Las Vegas,Round 32,2023-10-08,Johns C.,Johns B.,Litvinov D.,Wade N.,2,0
2023 PPA Guaranteed Rate Las Vegas,Round 32,2023-10-08,Deakin S.,Shick C.,Wasson L.,Newcombe R.,2,1
2023 PPA Guaranteed Rate Las Vegas,Round 32,2023-10-08,Taylor C.,Alshon C.,Andrews J.,Read A.,2,1
2023 PPA Hertz National Championship,Finals,2023-11-19,Alshon C.,Garnett C.,Johnson J.,Frazier D.,0,3
2023 PPA Hertz National Championship,Bronze Medal Match,2023-11-19,Young D.,Loong T.,Wright M.,Rettenmaier T.,2,1
2023 PPA Hertz National Championship,Semi-Finals,2023-11-19,Johnson J.,Frazier D.,Wright M.,Rettenmaier T.,2,0
2023 PPA Hertz National Championship,Semi-Finals,2023-11-19,Young D.,Loong T.,Alshon C.,Garnett C.,0,2
2023 PPA Hertz National Championship,Quarter Finals,2023-11-19,Wright M.,Rettenmaier T.,Koller A.,Lange E.,2,0
2023 PPA Hertz National Championship,Quarter Finals,2023-11-19,Johnson J.,Frazier D.,Tellez P.,Staksrud F.,2,0
2023 PPA Hertz National Championship,Quarter Finals,2023-11-19,Alshon C.,Garnett C.,McGuffin T.,Long B.,2,0
2023 PPA Hertz National Championship,Quarter Finals,2023-11-19,Vich J.,Stone W.,Young D.,Loong T.,0,2
2023 PPA Hertz National Championship,Round 16,2023-11-19,Arnold J.,Navratil Z.,Koller A.,Lange E.,0,2
2023 PPA Hertz National Championship,Round 16,2023-11-19,Wright M.,Rettenmaier T.,Emmrich M.,Deakin S.,2,0
2023 PPA Hertz National Championship,Round 16,2023-11-19,Tellez P.,Staksrud F.,Devilliers J.,Tardio G.,2,0
2023 PPA Hertz National Championship,Round 16,2023-11-19,McGuffin T.,Long B.,Hewett R.,Wilson T.,2,1
2023 PPA Hertz National Championship,Round 16,2023-11-19,Newman R.,Bar D.,Alshon C.,Garnett C.,1,2
2023 PPA Hertz National Championship,Round 16,2023-11-19,Young D.,Loong T.,Dawson C.,Patriquin H.,2,1
2023 PPA Hertz National Championship,Round 16,2023-11-19,Johns C.,Johns B.,Vich J.,Stone W.,1,2
2023 PPA Hertz National Championship,Round 16,2023-11-19,Johnson J.,Frazier D.,Andrews J.,Cassidy R.,2,0
2023 PPA Hertz National Championship,Round 32,2023-11-19,Arnold J.,Navratil Z.,Skufca R.,Jensen D.,2,1
2023 PPA Hertz National Championship,Round 32,2023-11-19,Emmrich M.,Deakin S.,Lane B.,Roddy E.,2,1
2023 PPA Hertz National Championship,Round 32,2023-11-19,Wright M.,Rettenmaier T.,Car D.,Diamond C.,2,0
2023 PPA Hertz National Championship,Round 32,2023-11-19,Tellez P.,Staksrud F.,Grollman J.,Perez E.,2,0
2023 PPA Hertz National Championship,Round 32,2023-11-19,Davison J.,Nani L.,Andrews J.,Cassidy R.,1,2
2023 PPA Hertz National Championship,Round 32,2023-11-19,Johnson J.,Frazier D.,Fritze B.,Tomassi T.,2,0
2023 PPA Hertz National Championship,Round 32,2023-11-19,Hewett R.,Wilson T.,Rahachou S.,Beasley N.,2,0
2023 PPA Hertz National Championship,Round 32,2023-11-19,Newman R.,Bar D.,Hickman B.,Jauschneg E.,2,0
2023 PPA Hertz National Championship,Round 32,2023-11-19,Dawson C.,Patriquin H.,Wasson L.,Newcombe R.,2,0
2023 PPA Hertz National Championship,Round 32,2023-11-19,Young D.,Loong T.,Goldberg J.,Howells W.,2,0
2023 PPA Hertz National Championship,Round 32,2023-11-19,Vich J.,Stone W.,Siljestrom A.,De La Rosa D.,2,1
2023 PPA Hertz National Championship,Round 32,2023-11-19,Koller A.,Lange E.,Duong B.,Duong Q.,2,0
2023 PPA Hertz National Championship,Round 32,2023-11-19,Devilliers J.,Tardio G.,Bragg J.,Sherry R.,2,0
2023 PPA Hertz National Championship,Round 32,2023-11-19,McGuffin T.,Long B.,Harvey A.,Reyes R.,2,0
2023 PPA Hertz National Championship,Round 32,2023-11-19,Alshon C.,Garnett C.,Dow G.,Scarpa A.,2,0
2023 PPA Hertz National Championship,Round 32,2023-11-19,Johns C.,Johns B.,Guy A.,Laidlaw R.,2,0
2023 PPA Tour Finals,Finals,2023-12-03,Johns C.,Johns B.,Wilson T.,Newman R.,3,1
2023 PPA Tour Finals,Semi-Finals,2023-12-03,Wilson T.,Newman R.,Ignatowich J.,Wright M.,2,0
2023 PPA Tour Finals,Semi-Finals,2023-12-03,Johns C.,Johns B.,Tellez P.,Staksrud F.,2,0
2023 PPA Tour Finals,Group Stage,2023-12-03,Tellez P.,Staksrud F.,Devilliers J.,Young D.,2,1
2023 PPA Tour Finals,Group Stage,2023-12-03,Johnson J.,Frazier D.,Tellez P.,Staksrud F.,2,1
2023 PPA Tour Finals,Group Stage,2023-12-03,Johns C.,Johns B.,Ignatowich J.,Wright M.,2,0
2023 PPA Tour Finals,Group Stage,2023-12-03,Ignatowich J.,Wright M.,Arnold J.,Koller A.,2,0
2023 PPA Tour Finals,Group Stage,2023-12-03,Ignatowich J.,Wright M.,McGuffin T.,Bar D.,1,2
2023 PPA Tour Finals,Group Stage,2023-12-03,Johns C.,Johns B.,Arnold J.,Koller A.,2,1
2023 PPA Tour Finals,Group Stage,2023-12-03,Johns C.,Johns B.,McGuffin T.,Bar D.,2,1
2023 PPA Tour Finals,Group Stage,2023-12-03,Johnson J.,Frazier D.,Wilson T.,Newman R.,1,2
2023 PPA Tour Finals,Group Stage,2023-12-03,Wilson T.,Newman R.,Devilliers J.,Young D.,2,0
2023 PPA Tour Finals,Group Stage,2023-12-03,Wilson T.,Newman R.,Tellez P.,Staksrud F.,0,2
2023 PPA Tour Finals,Group Stage,2023-12-03,Johnson J.,Frazier D.,Devilliers J.,Young D.,2,0
2023 PPA Tour Finals,Group Stage,2023-12-03,McGuffin T.,Bar D.,Arnold J.,Koller A.,1,2
2024 PPA Hyundai Masters,Finals,2024-01-14,Johns C.,Johns B.,Wilson T.,Newman R.,3,1
2024 PPA Hyundai Masters,Semi-Finals,2024-01-14,Devilliers J.,Smith P.,Wilson T.,Newman R.,1,2
2024 PPA Hyundai Masters,Semi-Finals,2024-01-14,Johns C.,Johns B.,Tellez P.,Staksrud F.,2,1
2024 PPA Hyundai Masters,Quarter Finals,2024-01-14,Wilson T.,Newman R.,Arnold J.,Alshon C.,2,0
2024 PPA Hyundai Masters,Quarter Finals,2024-01-14,Johnson J.,Frazier D.,Devilliers J.,Smith P.,0,2
2024 PPA Hyundai Masters,Quarter Finals,2024-01-14,Ignatowich J.,Wright M.,Tellez P.,Staksrud F.,1,2
2024 PPA Hyundai Masters,Quarter Finals,2024-01-14,Johns C.,Johns B.,McGuffin T.,Bar D.,2,0
2024 PPA Hyundai Masters,Round 16,2024-01-14,Johnson J.,Frazier D.,Tardio G.,Daescu A.,2,0
2024 PPA Hyundai Masters,Round 16,2024-01-14,Arnold J.,Alshon C.,Kawka P.,Loyd M.,2,1
2024 PPA Hyundai Masters,Round 16,2024-01-14,Wilson T.,Newman R.,Shick C.,Sock J.,2,0
2024 PPA Hyundai Masters,Round 16,2024-01-14,Devilliers J.,Smith P.,Hewett R.,Garnett C.,2,0
2024 PPA Hyundai Masters,Round 16,2024-01-14,Tellez P.,Staksrud F.,Dawson C.,Patriquin H.,2,0
2024 PPA Hyundai Masters,Round 16,2024-01-14,Ignatowich J.,Wright M.,Loong T.,Fought T.,2,0
2024 PPA Hyundai Masters,Round 16,2024-01-14,McGuffin T.,Bar D.,Ge A.,Johnson C.,2,1
2024 PPA Hyundai Masters,Round 16,2024-01-14,Johns C.,Johns B.,Bellamy R.,Rettenmaier T.,2,0
2024 PPA Hyundai Masters,Play In 3rd Round,2024-01-14,Locklear P.,Smith S.,Bellamy R.,Rettenmaier T.,0,2
2024 PPA Hyundai Masters,Play In 3rd Round,2024-01-14,Koller A.,Taylor C.,Kawka P.,Loyd M.,0,2
2024 PPA Hyundai Masters,Play In 3rd Round,2024-01-14,Shick C.,Sock J.,Duong Q.,Teoni P.,2,0
2024 PPA Hyundai Masters,Play In 3rd Round,2024-01-14,Hewett R.,Garnett C.,Beasley N.,Markowitz E.,2,0
2024 PPA Hyundai Masters,Play In 3rd Round,2024-01-14,Tardio G.,Daescu A.,De La Rosa D.,Emmrich M.,2,0
2024 PPA Hyundai Masters,Play In 3rd Round,2024-01-14,Dawson C.,Patriquin H.,Johnson H.,Johnson Y.,2,0
2024 PPA Hyundai Masters,Play In 3rd Round,2024-01-14,Loong T.,Fought T.,Roddy E.,McNulty J.,2,1
2024 PPA Hyundai Masters,Play In 2nd Round,2024-01-14,Kawka P.,Loyd M.,Young D.,Terron A.,2,0
2024 PPA Hyundai Masters,Play In 2nd Round,2024-01-14,Duong Q.,Teoni P.,Querrey S.,Burrows W.,2,1
2024 PPA Hyundai Masters,Play In 2nd Round,2024-01-14,Nemoff C.,Weinbach D.,Beasley N.,Markowitz E.,0,2
2024 PPA Hyundai Masters,Play In 2nd Round,2024-01-14,Vich J.,Stone W.,Johnson H.,Johnson Y.,1,2
2024 PPA Hyundai Masters,Play In 2nd Round,2024-01-14,Ge A.,Johnson C.,Lohani A.,Neumann A.,2,1
2024 PPA Hyundai Masters,Play In 2nd Round,2024-01-14,Bellamy R.,Rettenmaier T.,Jensen D.,Bond G.,2,0
2024 PPA Hyundai Masters,Play In 2nd Round,2024-01-14,De La Rosa D.,Emmrich M.,Cassidy R.,Anderson M.,2,1
2024 PPA Hyundai Masters,Play In 2nd Round,2024-01-14,Deakin S.,Jakovljevic I.,Roddy E.,McNulty J.,1,2
2024 PPA Hyundai Masters,Play In 1st Round,2024-01-14,Scarpa A.,French B.,Young D.,Terron A.,0,2
2024 PPA Hyundai Masters,Play In 1st Round,2024-01-14,Kawka P.,Loyd M.,Haworth C.,Holderman C.,2,0
2024 PPA Hyundai Masters,Play In 1st Round,2024-01-14,Duong Q.,Teoni P.,Emery A.,Russo E.,2,1
2024 PPA Hyundai Masters,Play In 1st Round,2024-01-14,Beasley N.,Markowitz E.,Alhouni M.,Alhouni M.,2,0
2024 PPA Hyundai Masters,Play In 1st Round,2024-01-14,Nemoff C.,Weinbach D.,Grollman J.,Gold H.,2,1
2024 PPA Hyundai Masters,Play In 1st Round,2024-01-14,De La Rosa D.,Emmrich M.,Chan M.,Huynh P.,2,0
2024 PPA Hyundai Masters,Play In 1st Round,2024-01-14,Johnson H.,Johnson Y.,Payetta L.,Rahachou S.,2,0
2024 PPA Hyundai Masters,Play In 1st Round,2024-01-14,Vich J.,Stone W.,Ali R.,Fung M.,2,0
2024 PPA Hyundai Masters,Play In 1st Round,2024-01-14,Sherry R.,Andrews J.,Roddy E.,McNulty J.,0,2
2024 PPA Hyundai Masters,Play In 1st Round,2024-01-14,Deakin S.,Jakovljevic I.,Hammond B.,Akin T.,2,0
2024 PPA Hyundai Masters,Play In 1st Round,2024-01-14,Lohani A.,Neumann A.,Pailet E.,Shearer D.,2,1
2024 PPA Hyundai Masters,Play In 1st Round,2024-01-14,Ge A.,Johnson C.,Newcombe R.,Ayotte J.,2,0
2024 PPA Hyundai Masters,Play In 1st Round,2024-01-14,Taylor Z.,Diamond C.,Querrey S.,Burrows W.,0,2
2024 PPA Hyundai Masters,Play In 1st Round,2024-01-14,Cassidy R.,Anderson M.,Joseph G.,Eveloff R.,2,0
2024 PPA Hyundai Masters,Play In 1st Round,2024-01-14,Jensen D.,Bond G.,Wasson L.,Palm D.,2,1
2024 PPA Hyundai Masters,Play In 1st Round,2024-01-14,Bellamy R.,Rettenmaier T.,Wazir A.,Violette E.,2,0
2024 PPA Desert Ridge Open,Finals,2024-02-04,Johns C.,Johns B.,McGuffin T.,Bar D.,3,0
2024 PPA Desert Ridge Open,Bronze Medal Match,2024-02-04,Arnold J.,Alshon C.,Lange E.,Navratil Z.,0,2
2024 PPA Desert Ridge Open,Semi-Finals,2024-02-04,Lange E.,Navratil Z.,McGuffin T.,Bar D.,1,2
2024 PPA Desert Ridge Open,Semi-Finals,2024-02-04,Johns C.,Johns B.,Arnold J.,Alshon C.,2,1
2024 PPA Desert Ridge Open,Quarter Finals,2024-02-04,Wilson T.,Newman R.,Lange E.,Navratil Z.,1,2
2024 PPA Desert Ridge Open,Quarter Finals,2024-02-04,Tellez P.,Staksrud F.,Arnold J.,Alshon C.,0,2
2024 PPA Desert Ridge Open,Quarter Finals,2024-02-04,Johns C.,Johns B.,Devilliers J.,Newell B.,2,0
2024 PPA Desert Ridge Open,Quarter Finals,2024-02-04,Ignatowich J.,Wright M.,McGuffin T.,Bar D.,1,2
2024 PPA Desert Ridge Open,Round 16,2024-02-04,Ignatowich J.,Wright M.,Klinger C.,Vich J.,2,0
2024 PPA Desert Ridge Open,Round 16,2024-02-04,Dawson C.,Patriquin H.,Lange E.,Navratil Z.,1,2
2024 PPA Desert Ridge Open,Round 16,2024-02-04,Wilson T.,Newman R.,Deakin S.,Jakovljevic I.,2,0
2024 PPA Desert Ridge Open,Round 16,2024-02-04,Arnold J.,Alshon C.,Koller A.,Taylor C.,2,0
2024 PPA Desert Ridge Open,Round 16,2024-02-04,Hewett R.,Garnett C.,Devilliers J.,Newell B.,0,2
2024 PPA Desert Ridge Open,Round 16,2024-02-04,Johns C.,Johns B.,De La Rosa D.,Emmrich M.,2,0
2024 PPA Desert Ridge Open,Round 16,2024-02-04,McGuffin T.,Bar D.,Ge A.,Johnson C.,2,0
2024 PPA Desert Ridge Open,Round 16,2024-02-04,Tellez P.,Staksrud F.,Kawka P.,Loyd M.,2,0
2024 PPA Desert Ridge Open,Round 32,2024-02-04,Loong T.,Fought T.,Ge A.,Johnson C.,0,2
2024 PPA Desert Ridge Open,Round 32,2024-02-04,McGuffin T.,Bar D.,Burrows W.,Bellamy R.,2,1
2024 PPA Desert Ridge Open,Round 32,2024-02-04,Nemoff C.,Cassidy R.,Klinger C.,Vich J.,0,2
2024 PPA Desert Ridge Open,Round 32,2024-02-04,Ignatowich J.,Wright M.,Diamond C.,Whittaker R.,2,0
2024 PPA Desert Ridge Open,Round 32,2024-02-04,Dawson C.,Patriquin H.,Pailet E.,Grollman J.,2,0
2024 PPA Desert Ridge Open,Round 32,2024-02-04,Deakin S.,Jakovljevic I.,Farias J.,Barrientos M.,2,1
2024 PPA Desert Ridge Open,Round 32,2024-02-04,Koller A.,Taylor C.,Blaszkewycz E.,Teoni P.,2,1
2024 PPA Desert Ridge Open,Round 32,2024-02-04,Arnold J.,Alshon C.,Hovenier B.,Eveloff R.,2,0
2024 PPA Desert Ridge Open,Round 32,2024-02-04,Cincola J.,Stone W.,Kawka P.,Loyd M.,1,2
2024 PPA Desert Ridge Open,Round 32,2024-02-04,Tellez P.,Staksrud F.,Andrews J.,Read A.,2,0
2024 PPA Desert Ridge Open,Round 32,2024-02-04,Hewett R.,Garnett C.,Young D.,French B.,2,0
2024 PPA Desert Ridge Open,Round 32,2024-02-04,Locklear P.,Smith S.,De La Rosa D.,Emmrich M.,0,2
2024 PPA Desert Ridge Open,Round 32,2024-02-04,Johns C.,Johns B.,Goldberg J.,Howells W.,2,0
2024 PPA Desert Ridge Open,Round 32,2024-02-04,Lange E.,Navratil Z.,Lohani A.,Roddy E.,2,0
2024 PPA Desert Ridge Open,Round 32,2024-02-04,Wilson T.,Newman R.,Gilbert R.,Gilbert E.,2,0
2024 PPA Desert Ridge Open,Round 32,2024-02-04,Devilliers J.,Newell B.,Brown M.,Scarpa A.,2,0
2024 PPA Desert Ridge Open,Round 64,2024-02-04,Burrows W.,Bellamy R.,Newcombe R.,Legarreta A.,2,0
2024 PPA Desert Ridge Open,Round 64,2024-02-04,Klinger C.,Vich J.,Angelo S.,Farnsworth D.,2,0
2024 PPA Desert Ridge Open,Round 64,2024-02-04,Diamond C.,Whittaker R.,Hall D.,Larson B.,2,1
2024 PPA Desert Ridge Open,Round 64,2024-02-04,Lohani A.,Roddy E.,Haworth C.,Quinones C.,2,0
2024 PPA Desert Ridge Open,Round 64,2024-02-04,Farias J.,Barrientos M.,Tomassi T.,Fu R.,2,0
2024 PPA Desert Ridge Open,Round 64,2024-02-04,Blaszkewycz E.,Teoni P.,Feliz A.,Stith M.,2,0
2024 PPA Desert Ridge Open,Round 64,2024-02-04,Hovenier B.,Eveloff R.,Wasson L.,Palm D.,2,1
2024 PPA Desert Ridge Open,Round 64,2024-02-04,Kawka P.,Loyd M.,Kantzalis F.,Mead M.,2,0
2024 PPA Desert Ridge Open,Round 64,2024-02-04,Andrews J.,Read A.,Joseph G.,Jamieson W.,2,0
2024 PPA Desert Ridge Open,Round 64,2024-02-04,Ayotte J.,Jensen D.,Young D.,French B.,1,2
2024 PPA Desert Ridge Open,Round 64,2024-02-04,De La Rosa D.,Emmrich M.,Rosenbach L.,Black N.,2,0
2024 PPA Desert Ridge Open,Round 64,2024-02-04,Goldberg J.,Howells W.,Payetta L.,Hutchins R.,2,0
2024 PPA Desert Ridge Open,Round 64,2024-02-04,Ge A.,Johnson C.,Kim E.,Morrow T.,2,1
